SpecimenID	SpectrumID	Spectro	SpeShort	Wing	Side	Veine	Repet	Family	Subfamily	Tribe	Genus	species	subspecies	CollectionDate	CollectionLocation	sex
LS11-2399	LS11-2399_MOSCPINT_FW_V_v5_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v5	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME10-259	ME10-259_DISMTHEUORAN_FW_V_v1_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v1	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
ME10-259	ME10-259_DISMTHEUORAN_FW_V_v2_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v2	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
ME10-259	ME10-259_DISMTHEUORAN_FW_V_v3_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v3	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
ME10-259	ME10-259_DISMTHEUORAN_FW_V_v4_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v4	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
ME10-259	ME10-259_DISMTHEUORAN_FW_V_v5_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v5	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
ME16-100	ME16-100_GEO2_FW_V_v1_R01_1510133U1	1510133U1	GEO2	FW	V	v1	R01	Geometridae	Ennominae			Geo2				NA
ME16-100	ME16-100_GEO2_FW_V_v2_R01_1510133U1	1510133U1	GEO2	FW	V	v2	R01	Geometridae	Ennominae			Geo2				NA
ME16-100	ME16-100_GEO2_FW_V_v3_R01_1510133U1	1510133U1	GEO2	FW	V	v3	R01	Geometridae	Ennominae			Geo2				NA
ME16-100	ME16-100_GEO2_FW_V_v4_R01_1510133U1	1510133U1	GEO2	FW	V	v4	R01	Geometridae	Ennominae			Geo2				NA
ME16-100	ME16-100_GEO2_FW_V_v5_R01_1510133U1	1510133U1	GEO2	FW	V	v5	R01	Geometridae	Ennominae			Geo2				NA
ME16-1275	ME16-1275_OLERONEG_FW_V_v1_R01_1510133U1	1510133U1	OLERONEG	FW	V	v1	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1275	ME16-1275_OLERONEG_FW_V_v2_R01_1510133U1	1510133U1	OLERONEG	FW	V	v2	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1275	ME16-1275_OLERONEG_FW_V_v3_R01_1510133U1	1510133U1	OLERONEG	FW	V	v3	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1275	ME16-1275_OLERONEG_FW_V_v4_R01_1510133U1	1510133U1	OLERONEG	FW	V	v4	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1275	ME16-1275_OLERONEG_FW_V_v5_R01_1510133U1	1510133U1	OLERONEG	FW	V	v5	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1277	ME16-1277_OLERONEG_FW_V_v1_R01_1510133U1	1510133U1	OLERONEG	FW	V	v1	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1277	ME16-1277_OLERONEG_FW_V_v2_R01_1510133U1	1510133U1	OLERONEG	FW	V	v2	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1277	ME16-1277_OLERONEG_FW_V_v3_R01_1510133U1	1510133U1	OLERONEG	FW	V	v3	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1277	ME16-1277_OLERONEG_FW_V_v4_R01_bonne_1510133U1	1510133U1	OLERONEG	FW	V	v4	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-1277	ME16-1277_OLERONEG_FW_V_v5_R01_1510133U1	1510133U1	OLERONEG	FW	V	v5	R01	Nymphalidae	Danainae	Ithomiini	Oleria	onega				f
ME16-44	ME16-44_HYPOSTRI_FW_V_v1_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v1	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-44	ME16-44_HYPOSTRI_FW_V_v2_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v2	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-44	ME16-44_HYPOSTRI_FW_V_v3_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v3	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-44	ME16-44_HYPOSTRI_FW_V_v4_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v4	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-44	ME16-44_HYPOSTRI_FW_V_v5_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v5	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-56	ME16-56_VILAEMIL_FW_V_v1_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v1	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-56	ME16-56_VILAEMIL_FW_V_v2_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v2	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-56	ME16-56_VILAEMIL_FW_V_v3_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v3	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-56	ME16-56_VILAEMIL_FW_V_v4_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v4	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-56	ME16-56_VILAEMIL_FW_V_v5_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v5	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-57	ME16-57_VILAEMIL_FW_V_v1_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v1	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-57	ME16-57_VILAEMIL_FW_V_v2_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v2	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-57	ME16-57_VILAEMIL_FW_V_v3_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v3	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-57	ME16-57_VILAEMIL_FW_V_v4_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v4	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-57	ME16-57_VILAEMIL_FW_V_v5_R01_1510133U1	1510133U1	VILAEMIL	FW	V	v5	R01	Nymphalidae	Biblidinae	Biblidini	Vila	emilia				NA
ME16-58	ME16-58_HYPOSTRI_FW_V_v1_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v1	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-58	ME16-58_HYPOSTRI_FW_V_v2_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v2	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-58	ME16-58_HYPOSTRI_FW_V_v3_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v3	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-58	ME16-58_HYPOSTRI_FW_V_v4_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v4	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-58	ME16-58_HYPOSTRI_FW_V_v5_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v5	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v1_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v1_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v1_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v2_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v2_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v2_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v3_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v3	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v3_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v3	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v3_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v3	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v4_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v4	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v4_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v4	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v4_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v4	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v5_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v5	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v5_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v5	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-63	ME16-63_NOTOTIRE_FW_V_v5_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v5	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
ME16-64	ME16-64_HYPOSTRI_FW_V_v1_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v1	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-64	ME16-64_HYPOSTRI_FW_V_v2_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v2	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-64	ME16-64_HYPOSTRI_FW_V_v3_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v3	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-64	ME16-64_HYPOSTRI_FW_V_v4_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v4	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-64	ME16-64_HYPOSTRI_FW_V_v5_R01_1510133U1	1510133U1	HYPOSTRI	FW	V	v5	R01	Erebidae	Arctiinae	Arctiini	Hypocrita	strigifera				NA
ME16-87	ME16-87_GEO1_FW_V_v1_R01_1510133U1	1510133U1	GEO1	FW	V	v1	R01	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v1_R02_1510133U1	1510133U1	GEO1	FW	V	v1	R02	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v1_R03_1510133U1	1510133U1	GEO1	FW	V	v1	R03	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v2_R01_1510133U1	1510133U1	GEO1	FW	V	v2	R01	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v2_R02_1510133U1	1510133U1	GEO1	FW	V	v2	R02	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v2_R03_1510133U1	1510133U1	GEO1	FW	V	v2	R03	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v3_R01_1510133U1	1510133U1	GEO1	FW	V	v3	R01	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v3_R02_1510133U1	1510133U1	GEO1	FW	V	v3	R02	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v3_R03_1510133U1	1510133U1	GEO1	FW	V	v3	R03	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v4_R01_1510133U1	1510133U1	GEO1	FW	V	v4	R01	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v4_R02_1510133U1	1510133U1	GEO1	FW	V	v4	R02	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v4_R03_1510133U1	1510133U1	GEO1	FW	V	v4	R03	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v5_R01_1510133U1	1510133U1	GEO1	FW	V	v5	R01	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v5_R02_1510133U1	1510133U1	GEO1	FW	V	v5	R02	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-87	ME16-87_GEO1_FW_V_v5_R03_1510133U1	1510133U1	GEO1	FW	V	v5	R03	Geometridae	Ennominae			Geo1		NA	NA	NA
ME16-93	ME16-93_MOSCPINT_FW_V_v1_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v1	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-93	ME16-93_MOSCPINT_FW_V_v2_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v2	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-93	ME16-93_MOSCPINT_FW_V_v3_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v3	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-93	ME16-93_MOSCPINT_FW_V_v4_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v4	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-93	ME16-93_MOSCPINT_FW_V_v5_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v5	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-94	ME16-94_MOSCPINT_FW_V_v1_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v1	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-94	ME16-94_MOSCPINT_FW_V_v2_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v2	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-94	ME16-94_MOSCPINT_FW_V_v3_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v3	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-94	ME16-94_MOSCPINT_FW_V_v4_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v4	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
ME16-94	ME16-94_MOSCPINT_FW_V_v5_R01_1510133U1	1510133U1	MOSCPINT	FW	V	v5	R01	Pieridae	Dismorphiinae		Moschoneura	pinthous				NA
TR17-1	TR17-1_NOTO2_FW_V_v1_R01_1510133U1	1510133U1	NOTO2	FW	V	v1	R01	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v1_R02_1510133U1	1510133U1	NOTO2	FW	V	v1	R02	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v1_R03_1510133U1	1510133U1	NOTO2	FW	V	v1	R03	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v2_R01_1510133U1	1510133U1	NOTO2	FW	V	v2	R01	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v2_R02_1510133U1	1510133U1	NOTO2	FW	V	v2	R02	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v2_R03_1510133U1	1510133U1	NOTO2	FW	V	v2	R03	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v3_R01_1510133U1	1510133U1	NOTO2	FW	V	v3	R01	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v3_R02_1510133U1	1510133U1	NOTO2	FW	V	v3	R02	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v3_R03_1510133U1	1510133U1	NOTO2	FW	V	v3	R03	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v4_R01_1510133U1	1510133U1	NOTO2	FW	V	v4	R01	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v4_R02_1510133U1	1510133U1	NOTO2	FW	V	v4	R02	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v4_R03_1510133U1	1510133U1	NOTO2	FW	V	v4	R03	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v5_R01_1510133U1	1510133U1	NOTO2	FW	V	v5	R01	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v5_R02_1510133U1	1510133U1	NOTO2	FW	V	v5	R02	Notodontidae				Noto2		NA	NA	NA
TR17-1	TR17-1_NOTO2_FW_V_v5_R03_1510133U1	1510133U1	NOTO2	FW	V	v5	R03	Notodontidae				Noto2		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v1_R01_1510133U1	1510133U1	PATIORIS	FW	V	v1	R01	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v1_R02_1510133U1	1510133U1	PATIORIS	FW	V	v1	R02	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v1_R03_1510133U1	1510133U1	PATIORIS	FW	V	v1	R03	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v2_R01_1510133U1	1510133U1	PATIORIS	FW	V	v2	R01	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v2_R02_1510133U1	1510133U1	PATIORIS	FW	V	v2	R02	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v2_R03_1510133U1	1510133U1	PATIORIS	FW	V	v2	R03	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v3_R01_1510133U1	1510133U1	PATIORIS	FW	V	v3	R01	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v3_R02_1510133U1	1510133U1	PATIORIS	FW	V	v3	R02	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v3_R03_1510133U1	1510133U1	PATIORIS	FW	V	v3	R03	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v4_R01_1510133U1	1510133U1	PATIORIS	FW	V	v4	R01	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v4_R02_1510133U1	1510133U1	PATIORIS	FW	V	v4	R02	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v4_R03_1510133U1	1510133U1	PATIORIS	FW	V	v4	R03	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v5_R01_1510133U1	1510133U1	PATIORIS	FW	V	v5	R01	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v5_R02_1510133U1	1510133U1	PATIORIS	FW	V	v5	R02	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-2	TR17-2_PATIORIS_FW_V_v5_R03_1510133U1	1510133U1	PATIORIS	FW	V	v5	R03	Pieridae	Dismorphiinae		Patia	orise		NA	NA	NA
TR17-22	TR17-22_DISMTHEUORAN_FW_V_v1_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v1	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-22	TR17-22_DISMTHEUORAN_FW_V_v2_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v2	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-22	TR17-22_DISMTHEUORAN_FW_V_v3_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v3	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-22	TR17-22_DISMTHEUORAN_FW_V_v4_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v4	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-22	TR17-22_DISMTHEUORAN_FW_V_v5_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v5	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-5	TR17-5_STALEUTE_FW_V_v1_R01_1510133U1	1510133U1	STALEUTE	FW	V	v1	R01	Riodinidae	Riodininae	Nymphidiini	Stalachtis	euterpe				NA
TR17-5	TR17-5_STALEUTE_FW_V_v2_R01_1510133U1	1510133U1	STALEUTE	FW	V	v2	R01	Riodinidae	Riodininae	Nymphidiini	Stalachtis	euterpe				NA
TR17-5	TR17-5_STALEUTE_FW_V_v3_R01_1510133U1	1510133U1	STALEUTE	FW	V	v3	R01	Riodinidae	Riodininae	Nymphidiini	Stalachtis	euterpe				NA
TR17-5	TR17-5_STALEUTE_FW_V_v4_R01_1510133U1	1510133U1	STALEUTE	FW	V	v4	R01	Riodinidae	Riodininae	Nymphidiini	Stalachtis	euterpe				NA
TR17-5	TR17-5_STALEUTE_FW_V_v5_R01_1510133U1	1510133U1	STALEUTE	FW	V	v5	R01	Riodinidae	Riodininae	Nymphidiini	Stalachtis	euterpe				NA
TR17-6	TR17-6_DISMTHEUORAN_FW_V_v1_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v1	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-6	TR17-6_DISMTHEUORAN_FW_V_v2_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v2	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-6	TR17-6_DISMTHEUORAN_FW_V_v3_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v3	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-6	TR17-6_DISMTHEUORAN_FW_V_v4_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v4	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-6	TR17-6_DISMTHEUORAN_FW_V_v5_R01_1510133U1	1510133U1	DISMTHEUORAN	FW	V	v5	R01	Pieridae	Dismorphiinae		Dismorphia	theucharila				NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v1_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v1_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v1_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v2_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v2_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v2_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v3_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v3	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v3_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v3	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v3_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v3	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v4_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v4	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v4_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v4	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v4_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v4	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v5_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v5	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v5_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v5	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-8	TR17-8_NOTOTIRE_FW_V_v5_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v5	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-9	TR17-9_NOTOTIRE_FW_V_v1_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-9	TR17-9_NOTOTIRE_FW_V_v1_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-9	TR17-9_NOTOTIRE_FW_V_v1_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v1	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-9	TR17-9_NOTOTIRE_FW_V_v2_R01_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R01	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-9	TR17-9_NOTOTIRE_FW_V_v2_R02_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R02	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
TR17-9	TR17-9_NOTOTIRE_FW_V_v2_R03_1510133U1	1510133U1	NOTOTIRE	FW	V	v2	R03	Erebidae		Arctiini	Notophyson	tiresias		NA	NA	NA
